id	file	seg	src	tgt
005942	WORLD/AREAD123.EMI	11	「{队员01}様と\nエリーナ様のお部屋‥\n---\nいつ戻ってらしても\nよいよう‥\n---\nキレイにそうじして\n待っております。	「{队员01}大人和\n艾莉娜大人的房间‥\n---\n随时回来\n都可以‥\n---\n我们会打扫得\n干干净净恭候。
005943	WORLD/AREAD123.EMI	11	「しかし、竜というのは\n変なものですね‥\n---\nラーウィ様なんて\nあんなに大きいのが\n空に浮かんでいるなんて！	「不过，龙这种生物\n真是奇妙啊‥\n---\n拉维大人那么\n庞大的身躯\n竟浮在空中！
005944	WORLD/AREAD123.EMI	11	「ルディアの連中は\nあきらめたのか‥\n---\n最近はこの边りで\n見なくなりましたねぇ‥	「卢迪亚那帮人\n死心了吗‥\n---\n最近这一带\n都见不着他们了呢‥
005945	WORLD/AREAD123.EMI	11	「家族で食事をかこむ事が\nなくなってから‥\n---\n王様、さみしそうに\nしていらっしゃいます‥	「自从不再一家人\n围桌用饭‥\n---\n国王就总显得\n很寂寞‥
005946	WORLD/AREAD123.EMI	11	「やや、また何か\nご用ですか？	「哟哟，又有什么\n事吗？
005947	WORLD/AREAD123.EMI	11	「ああ、{队员01}様と\n結ばれれば‥\n---\nこの城が、町が、民が\n全てぼくの物に！\n---\nウフ‥、フフフ‥	「啊，只要和{队员01}大人\n结为连理‥\n---\n这座城、这镇子、还有子民\n全都归我！\n---\n呼‥、呵呵呵‥
005948	WORLD/AREAD123.EMI	11	「風の塔に\n行かれたんですか？\n---\nどうです、高かったでしょ\nいやあうらやましいなぁ‥	「您去了\n风之塔吗？\n---\n如何，很高吧\n真让人羡慕啊‥
005949	WORLD/AREAD123.EMI	11	「ここ、空気がうすくて‥\nちょっと休ませて。	「这里空气稀薄‥\n让我歇会儿。
005950	WORLD/AREAD123.EMI	11	「水をくみ上げたり\nリフトを動かしたり‥\n---\n風を利用するだけで\n便利になるもんだ。	「抽水啊\n驱动升降机啊‥\n---\n光是利用风\n就能方便这么多。
005951	WORLD/AREAD123.EMI	11	「えー‥\nすでにご存知と\n思いますが‥\n---\nこの下は、ろうやですよ。	「嗯——‥\n想必诸位\n已经知道‥\n---\n这下面是牢房哦。
005952	WORLD/AREAD123.EMI	11	「けしきは美しいし\n空気はおいしいし‥\n---\nなかなか、归る気に\nならないのよね。	「风景美丽\n空气清新‥\n---\n让人根本\n不想回去呢。
005955	WORLD/AREAD123.EMI	11	「私はまつり事にしか\nきょうみがないのですが‥\n---\n今、なにやら世界が\nただならぬ動きをしているのは\n分かりますぞ‥	「老朽只对祭祀\n之事有兴趣‥\n---\n不过，如今世界似有\n不同寻常的动向\n老朽知道‥
005956	WORLD/AREAD123.EMI	11	「私はまつり事にしか\nきょうみがないのですが‥\n---\n今、なにやら世界が\nただならぬ動きをしているのは\n分かりますぞ‥	「老朽只对祭祀\n之事有兴趣‥\n---\n不过，如今世界似有\n不同寻常的动向\n老朽知道‥
005957	WORLD/AREAD123.EMI	11	「{队员01}様のこと\nよろしくお願いいたします‥	「{队员01}大人\n就拜托各位了‥
005958	WORLD/AREAD123.EMI	11	「{队员01}様‥\n---\nずいぶんとしっかり\nされましたな‥\n---\n姉のエリーナ様に\nにてこられた‥！	「{队员01}大人‥\n---\n您变得\n沉稳可靠多了‥\n---\n和姐姐艾莉娜大人\n一模一样了‥！
005959	WORLD/AREAD123.EMI	11	「フ、フハハハハ！\n---\n見ろ‥！\n人が、ごみのようだ‥！	「呼、呼哈哈哈！\n---\n看啊‥！\n人小得像蝼蚁‥！
005960	WORLD/AREAD123.EMI	11	「お城に忍びこんだ\nコソドロが、捕まってます\n---\n近づかないほうが\nいいですよ‥	「潜入王城的\n小偷已经被抓\n---\n最好不要\n靠近哦‥
005961	WORLD/AREAD123.EMI	11	「ヘヘ、ドジふんじまった\n---\nけど‥お宝はしっかりと\n持ってきたぜ！\n---\nどうだい‥あんたの\n	「嘿嘿，栽了个大跟头\n---\n不过‥宝物可\n好好带回来了！\n---\n如何，你的\n
005962	WORLD/AREAD123.EMI	11	\n{占位01}と取り替えた！\n---\n	\n换成了{占位01}！\n---\n
005963	WORLD/AREAD123.EMI	11	「なんでも、ここの\n王様の宝物らしいぜ‥！	「据说好像是这里\n国王的宝物‥！
005964	WORLD/AREAD123.EMI	11	「ドジはふんでも\nお宝は手放さないのが\n一流ってもんだ‥！	「就算栽跟头\n宝物也绝不撒手\n这才叫一流‥！
005965	WORLD/AREAD123.EMI	11	どこからともなく、ふく風で\n風車がまわっている‥	不知从何处吹来的风\n正推动着风车‥
005966	WORLD/AREAD123.EMI	11	強風に、押し戻される！\nかべのくぼみに隱れて\n風をやりすごそう。{延时60}	被强风推了回来！\n躲进墙上的凹处\n等风头过去吧。{延时60}
